From from From
: : :
leavitt leavitt leavitt
@ @ @
cs cs c
. . .
umd umd umd
. . .
edu edu edu
( ( (
Mr mr Mr
. . .
Bill bill Bill
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Countersteering counterst Countersteering
_ _ _
FAQ faq FAQ
please pleas please
post post post
Organization organ Organization
: : :
The the The
Cafe cafe Cafe
at at at
the the the
Edge edg Edge
of of of
the the the
Universe univers Universe
Lines line Lines
: : :
43 43 43
mjs mjs mjs
@ @ @
sys sys sys
. . .
uea uea uea
. . .
ac ac ac
. . .
uk uk uk
( ( (
Mike mike Mike
Sixsmith sixsmith Sixsmith
) ) )
writes write write
: : :
mjs mjs mjs
> > >
Secondly second Secondly
, , ,
it it it
is is be
the the the
adhesion adhes adhesion
of of of
the the the
mjs mjs mjs
> > >
tyre tyre tyre
on on on
the the the
road road road
, , ,
the the the
suspension suspens suspension
geometry geometri geometry
and and and
the the the
ground ground ground
clearance clearanc clearance
of of of
the the the
mjs mjs mjs
> > >
motorcycle motorcycl motorcycle
which which which
dictate dictat dictate
how how how
quickly quick quickly
you you you
can can can
swerve swerv swerve
to to to
avoid avoid avoid
obstacles obstacl obstacle
, , ,
and and and
mjs mjs mjs
> > >
not not not
the the the
knowledge knowledg knowledge
of of of
physics physic physic
between between between
the the the
rider rider rider
' ' '
s s s
ears ear ear
. . .
Are are Are
you you you
seriously serious seriously
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
mjs mjs mjs
> > >
suggesting suggest suggest
that that that
countersteering counterst countersteering
knowledge knowledg knowledge
enables enabl enables
you you you
to to to
corner corner corner
faster faster faster
mjs mjs mjs
> > >
or or or
more more more
competentlY compet competentlY
than than than
you you you
could could could
manage manag manage
otherwise otherwis otherwise
? ? ?
? ? ?
egreen egreen egreen
@ @ @
east east east
. . .
sun sun sun
. . .
com com com
writes write write
: : :
ed ed ed
> > >
If if If
he he he
' ' '
s s s
not not not
, , ,
I i I
will will will
. . .
Hey hey Hey
Ed ed Ed
, , ,
you you you
didn didn didn
' ' '
t t t
give give give
me me me
the the the
chance chanc chance
! ! !
Sheesh sheesh Sheesh
! ! !
The the The
answer answer answer
is is be
, , ,
absolutely absolut absolutely
! ! !
, , ,
as as a
Ed ed Ed
so so so
eloquently eloqu eloquently
describes describ describe
: : :
ed ed ed
> > >
Put put Put
two two two
riders rider rider
on on on
identical ident identical
machines machin machine
. . .
It it It
' ' '
s s s
the the the
ed ed ed
> > >
one one one
who who who
knows know know
what what what
he he he
' ' '
s s s
doing do do
, , ,
and and and
why whi why
, , ,
that that that
will will will
be be be
faster faster faster
. . .
It it It
* * *
may may may
* * *
ed ed ed
> > >
be be be
possible possibl possible
to to to
improve improv improve
your your your
technique techniqu technique
if if if
you you you
have have have
no no no
idea idea idea
what what what
it it it
is is be
, , ,
ed ed ed
> > >
through through through
trial trial trial
and and and
error error error
, , ,
but but but
it it it
is is be
not not not
very veri very
effective effect effective
methodology methodolog methodology
. . .
ed ed ed
> > >
Only onli Only
by by by
understanding understand understand
the the the
technique techniqu technique
of of of
steering steer steer
a a a
motorcycle motorcycl motorcycle
can can can
one one one
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
ed ed ed
> > >
improve improv improve
on on on
that that that
technique techniqu technique
( ( (
I i I
hold hold hold
that that that
this this this
applies appli applies
to to to
any ani any
human human human
ed ed ed
> > >
endeavor endeavor endeavor
) ) )
. . .
Herein herein Herein
lies lie lie
the the the
key key key
to to to
this this this
thread thread thread
: : :
Kindly kind Kindly
note note note
the the the
difference differ difference
in in in
the the the
responses respons response
. . .
Ed ed Ed
( ( (
and and and
I i I
) ) )
are are be
talking talk talk
about about about
knowing know know
riding ride rid
technique techniqu technique
, , ,
while while while
Mike mike Mike
is is be
arguing argu argue
knowing know know
the the the
physics physic physic
behind behind behind
it it it
. . .
It it It
* * *
is is be
* * *
possible possibl possible
to to to
be be be
taught taught teach
the the the
technique techniqu technique
of of of
countersteering counterst countersteering
