From from From
: : :
cam cam cam
@ @ @
castle castl castle
. . .
ed ed ed
. . .
ac ac ac
. . .
uk uk uk
( ( (
Chris chris Chris
Malcolm malcolm Malcolm
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Countersteering counterst Countersteering
_ _ _
FAQ faq FAQ
please pleas please
post post post
Organization organ Organization
: : :
Edinburgh edinburgh Edinburgh
University univers University
Lines line Lines
: : :
36 36 36
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
16 16 16
. . .
175534 175534 175534
. . .
13478 13478 13478
@ @ @
rd rd rd
. . .
hydro hydro hydro
. . .
on on on
. . .
ca ca ca
> > >
jlevine jlevin jlevine
@ @ @
rd rd rd
. . .
hydro hydro hydro
. . .
on on on
. . .
ca ca ca
( ( (
Jody jodi Jody
Levine levin Levine
) ) )
writes write write
: : :
> > >
We we We
all all all
seem seem seem
to to to
be be be
in in in
agreement agreement agreement
that that that
there there there
are are be
two two two
explanations explan explanation
for for for
why whi why
> > >
one one one
can can can
use use use
the the the
handlebars handlebar handlebar
to to to
lean lean lean
a a a
moving move moving
motorcycle motorcycl motorcycle
. . .
The the The
question question question
is is be
, , ,
> > >
is is be
one one one
of of of
the the the
effect effect effect
dominant domin dominant
, , ,
and and and
which which which
one one one
is is be
it it it
? ? ?
The the The
idea idea idea
would would would
be be be
to to to
> > >
design design design
an an an
experiment experi experiment
which which which
would would would
seaprate seaprat seaprate
the the the
two two two
characteristics characterist characteristic
, , ,
and and and
> > >
see see see
which which which
effect effect effect
produces produc produce
a a a
similar similar similar
result result result
to to to
the the the
one one one
with with with
which which which
those those those
of of of
> > >
us us u
who who who
have have have
bikes bike bike
are are be
familiar familiar familiar
. . .
As as As
you you you
point point point
out out out
, , ,
the the the
experiments experi experiment
would would would
be be be
difficult difficult difficult
. . .
But but But
we we we
know know know
enough enough enough
about about about
the the the
physics physic physic
of of of
the the the
situation situat situation
to to to
do do do
some some some
calculations calcul calculation
. . .
There there There
are are be
in in in
fact fact fact
three three three
effects effect effect
contributing contribut contribute
to to to
leaning lean lean
the the the
bike bike bike
over over over
to to to
begin begin begin
a a a
turn turn turn
. . .
1 1 1
. . .
Gyro gyro Gyro
effect effect effect
causing caus cause
a a a
torque torqu torque
which which which
twists twist twist
the the the
bike bike bike
over over over
. . .
2 2 2
. . .
Contact contact Contact
patch patch patch
having have have
shifted shift shift
to to to
one one one
side side side
, , ,
causing caus cause
bike bike bike
to to to
fall fall fall
over over over
. . .
3 3 3
. . .
Contact contact Contact
patch patch patch
being be be
accelerated acceler accelerate
to to to
the the the
side side side
, , ,
causing caus cause
a a a
torque torqu torque
which which which
twists twist twist
the the the
bike bike bike
over over over
. . .
Take take Take
an an an
average averag average
bike bike bike
/ / /
rider rider rider
, , ,
average averag average
bike bike bike
wheel wheel wheel
, , ,
and and and
at at at
speeds speed speed
of of of
5 5 5
, , ,
15 15 15
, , ,
and and and
50 50 50
mph mph mph
( ( (
say say say
) ) )
calculate calcul calculate
how how how
much much much
twist twist twist
of of of
the the the
bars bar bar
would would would
be be be
needed need need
to to to
produce produc produce
( ( (
say say say
) ) )
20 20 20
degrees degre degree
of of of
lean lean lean
in in in
( ( (
say say say
) ) )
2 2 2
seconds second second
by by by
each each each
effect effect effect
alone alon alone
. . .
My my My
guess guess guess
is is be
that that that
at at at
slow slow slow
speeds speed speed
2 2 2
is is be
dominant domin dominant
, , ,
and and and
at at at
high high high
speeds speed speed
3 3 3
is is be
dominant domin dominant
, , ,
and and and
at at at
all all all
speeds speed speed
1 1 1
contributes contribut contributes
not not not
far far far
off off off
bugger bugger bugger
all all all
, , ,
relatively relat relatively
speaking speak speak
. . .
By by By
the the the
way way way
, , ,
a a a
similar similar similar
problem problem problem
is is be
this this this
: : :
how how how
does doe do
a a a
runner runner runner
who who who
wants want want
to to to
run run run
round round round
a a a
corner corner corner
get get get
leaned lean lean
into into into
the the the
corner corner corner
fast fast fast
? ? ?
Is is Is
there there there
a a a
running run running
group group group
where where where
we we we
could could could
start start start
" " "
counter counter counter
- - -
footing foot footing
" " "
arguments argument argument
and and and
have have have
them them them
all all all
falling fall fall
over over over
as as a
they they they
tried tri try
to to to
work work work
out out out
how how how
they they they
go go go
round round round
corners corner corner
? ? ?
- - -
- - -
Chris chris Chris
Malcolm malcolm Malcolm
cam cam cam
@ @ @
uk uk uk
. . .
ac ac ac
. . .
ed ed ed
. . .
aifh aifh aifh
+ + +
44 44 44
( ( (
0 0 0
) ) )
31 31 31
650 650 650
3085 3085 3085
Department depart Department
of of of
Artificial artifici Artificial
Intelligence intellig Intelligence
, , ,
Edinburgh edinburgh Edinburgh
University univers University
5 5 5
Forrest forrest Forrest
Hill hill Hill
, , ,
Edinburgh edinburgh Edinburgh
, , ,
EH eh EH
1 1 1
2 2 2
QL ql QL
, , ,
UK uk UK
DoD dod DoD
# # #
205 205 205
