From from From
: : :
svoboda svoboda svoboda
@ @ @
rtsg rtsg rtsg
. . .
mot mot mot
. . .
com com com
( ( (
David david David
Svoboda svoboda Svoboda
) ) )
Subject subject Subject
: : :
Re re Re
: : :
edu edu edu
breaths breath breath
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
corolla corolla corolla
18 18 18
Organization organ Organization
: : :
Motorola motorola Motorola
Inc inc Inc
. . .
, , ,
Cellular cellular Cellular
Infrastructure infrastructur Infrastructure
Group group Group
Lines line Lines
: : :
29 29 29
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
15 15 15
. . .
214910 214910 214910
. . .
5676 5676 5676
@ @ @
rtsg rtsg rtsg
. . .
mot mot mot
. . .
com com com
> > >
declrckd declrckd declrckd
@ @ @
rtsg rtsg rtsg
. . .
mot mot mot
. . .
com com com
( ( (
Dan dan Dan
J j J
. . .
Declerck declerck Declerck
) ) )
writes write write
: : :
| | |
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
15 15 15
. . .
003749 003749 003749
. . .
15710 15710 15710
@ @ @
rtsg rtsg rtsg
. . .
mot mot mot
. . .
com com com
> > >
svoboda svoboda svoboda
@ @ @
rtsg rtsg rtsg
. . .
mot mot mot
. . .
com com com
( ( (
David david David
Svoboda svoboda Svoboda
) ) )
writes write write
: : :
| | |
> > >
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
14 14 14
. . .
220252 220252 220252
. . .
14731 14731 14731
@ @ @
rtsg rtsg rtsg
. . .
mot mot mot
. . .
com com com
> > >
declrckd declrckd declrckd
@ @ @
rtsg rtsg rtsg
. . .
mot mot mot
. . .
com com com
( ( (
Dan dan Dan
J j J
. . .
Declerck declerck Declerck
) ) )
writes write write
: : :
| | |
> > >
| | |
| | |
> > >
| | |
The the The
difference differ difference
of of of
opinion opinion opinion
, , ,
and and and
difference differ difference
in in in
motorcycling motorcycl motorcycle
between between between
the the the
sport sport sport
- - -
bike bike bike
| | |
> > >
| | |
riders rider rider
and and and
the the the
cruiser cruiser cruiser
- - -
bike bike bike
riders rider rider
. . .
| | |
> > >
| | |
> > >
That that That
difference differ difference
is is be
only onli only
in in in
the the the
minds mind mind
of of of
certain certain certain
closed close close
- - -
minded mind mind
individuals individu individual
. . .
I i I
| | |
> > >
have have have
had had have
the the the
very veri very
best best best
motorcycling motorcycl motorcycle
times time time
with with with
riders rider rider
of of of
" " "
cruiser cruiser cruiser
" " "
| | |
> > >
bikes bike bike
( ( (
hi hi hi
Don don Don
, , ,
Eddie eddi Eddie
! ! !
) ) )
, , ,
yet yet yet
I i I
ride ride ride
anything anyth anything
but but but
. . .
| | |
| | |
Continuously continu Continuously
, , ,
on on on
this this this
forum forum forum
, , ,
and and and
on on on
the the the
street street street
, , ,
you you you
find find find
quite quit quite
a a a
difference differ difference
| | |
between between between
the the the
opinions opinion opinion
of of of
what what what
motorcycling motorcycl motorcycling
is is be
to to to
different differ different
individuals individu individual
. . .
Yes yes Yes
, , ,
yes yes yes
, , ,
yes yes yes
. . .
Motorcycling motorcycl Motorcycling
is is be
slightly slight slightly
different differ different
to to to
each each each
and and and
every everi every
one one one
of of of
us us u
. . .
This this This
is is be
the the the
nature natur nature
of of of
people peopl people
, , ,
and and and
one one one
of of of
the the the
beauties beauti beauty
of of of
the the the
sport sport sport
. . .
| | |
Cruiser cruiser Cruiser
- - -
bike bike bike
riders rider rider
have have have
a a a
different differ different
view view view
of of of
motorcycling motorcycl motorcycle
than than than
those those those
of of of
sport sport sport
bike bike bike
riders rider rider
| | |
( ( (
what what what
they they they
like like like
and and and
dislike dislik dislike
about about about
motorcycling motorcycl motorcycle
) ) )
. . .
This this This
is is be
not not not
closed close close
- - -
minded mind mind
. . .
And and And
what what what
view view view
exactly exact exactly
is is be
it it it
that that that
every everi every
single singl single
rider rider rider
of of of
cruiser cruiser cruiser
bikes bike bike
holds hold hold
, , ,
a a a
veiw veiw veiw
that that that
, , ,
of of of
course cours course
, , ,
no no no
sport sport sport
- - -
bike bike bike
rider rider rider
could could could
possibly possibl possibly
hold hold hold
? ? ?
Please pleas Please
quantify quantifi quantify
your your your
generalization general generalization
for for for
us us u
. . .
Careful care Careful
, , ,
now now now
, , ,
you you you
' ' '
re re re
trying tri try
to to to
pigeonhole pigeonhol pigeonhole
a a a
WHOLE whole WHOLE
bunch bunch bunch
of of of
people peopl people
. . .
Dave dave Dave
Svoboda svoboda Svoboda
( ( (
svoboda svoboda svoboda
@ @ @
void void void
. . .
rtsg rtsg rtsg
. . .
mot mot mot
. . .
com com com
) ) )
| | |
" " "
I i I
' ' '
m m m
getting get get
tired tire tire
of of of
90 90 90
Concours concour Concours
1000 1000 1000
( ( (
Mmmmmmmmmm mmmmmmmmmm Mmmmmmmmmm
! ! !
) ) )
| | |
beating beat beat
you you you
up up up
, , ,
Dave dave Dave
. . .
84 84 84
RZ rz RZ
350 350 350
( ( (
Ring ring Ring
Ding ding Ding
) ) )
( ( (
Woops woop Woops
! ! !
) ) )
| | |
You you You
never never never
learn learn learn
. . .
" " "
AMA ama AMA
583905 583905 583905
DoD dod DoD
# # #
0330 0330 0330
COG cog COG
939 939 939
( ( (
Chicago chicago Chicago
) ) )
| | |
- - -
- - -
Beth beth Beth
" " "
Bruiser bruiser Bruiser
" " "
Dixon dixon Dixon
