From from From
: : :
rwf rwf rwf
2 2 2
@ @ @
ns ns ns
1 1 1
. . .
cc cc cc
. . .
lehigh lehigh lehigh
. . .
edu edu edu
( ( (
ROBERT robert ROBERT
WILLIAM william WILLIAM
FUSI fusi FUSI
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Recommendation recommend Recommendation
for for for
a a a
front front front
tire tire tire
. . .
Organization organ Organization
: : :
Lehigh lehigh Lehigh
University univers University
Lines line Lines
: : :
37 37 37
In in In
article articl article
< < <
C c C
5 5 5
HrxJ hrxj HrxJ
. . .
ACE ace ACE
@ @ @
unix unix unix
. . .
amherst amherst amherst
. . .
edu edu edu
> > >
, , ,
nrmendel nrmendel nrmendel
@ @ @
unix unix unix
. . .
amherst amherst amherst
. . .
edu edu edu
( ( (
Nathaniel nathaniel Nathaniel
M m M
endell endel endell
) ) )
writes write write
: : :
> > >
Ken ken Ken
Orr orr Orr
( ( (
orr orr orr
@ @ @
epcot epcot epcot
. . .
spdc spdc spdc
. . .
ti ti ti
. . .
com com com
) ) )
wrote wrote write
: : :
> > >
: : :
In in In
article articl article
< < <
C c C
5 5 5
G g G
7 7 7
Hv hv Hv
. . .
Cs cs Cs
@ @ @
unix unix unix
. . .
amherst amherst amherst
. . .
edu edu edu
> > >
nrmendel nrmendel nrmendel
@ @ @
unix unix unix
. . .
amherst amherst amherst
. . .
edu edu edu
( ( (
Nathaniel nathaniel Nathaniel
Mendell mendel Mendell
) ) )
writes write write
: : :
> > >
: : :
> > >
Steve steve Steve
Mansfield mansfield Mansfield
( ( (
smm smm smm
@ @ @
rodan rodan rodan
. . .
UU uu UU
. . .
NET net NET
) ) )
wrote wrote write
: : :
> > >
: : :
> > >
: : :
Yes yes Yes
, , ,
my my my
front front front
tire tire tire
is is be
all all all
but but but
dead dead dead
. . .
It it It
has has have
minimal minim minimal
tread tread tread
left left leave
, , ,
so so so
it it it
' ' '
s s s
> > >
: : :
> > >
: : :
time time time
for for for
a a a
new new new
one one one
. . .
Any ani Any
recommendations recommend recommendation
on on on
a a a
good good good
tire tire tire
in in in
front front front
? ? ?
I i I
' ' '
m m m
> > >
: : :
> > >
: : :
riding ride riding
on on on
an an an
almost almost almost
brand brand brand
new new new
ME me ME
55 55 55
A a A
in in in
back back back
. . .
> > >
: : :
> > >
: : :
> > >
: : :
> > >
: : :
Steve steve Steve
Mansfield mansfield Mansfield
| | |
The the The
system system system
we we we
' ' '
ve ve ve
learned learn learn
says say say
we we we
' ' '
re re re
equal equal equal
under under under
la la la
w w w
> > >
: : :
> > >
: : :
smm smm smm
@ @ @
uunet uunet uunet
. . .
uu uu uu
. . .
net net net
| | |
But but But
the the the
streets street street
are are be
reality realiti reality
, , ,
the the the
weak weak weak
and and and
poor poor poor
will will will
fall fall fall
> > >
: : :
> > >
: : :
1983 1983 1983
Suzuki suzuki Suzuki
GS gs GS
550 550 550
E e E
| | |
Let let Let
' ' '
s s s
tip tip tip
the the the
power power power
balance balanc balance
and and and
tear tear tear
down down down
the the the
crown crown crown
> > >
: : :
> > >
: : :
DoD dod DoD
# # #
1718 1718 1718
| | |
Educate educ Educate
the the the
masses mass mass
, , ,
we we we
' ' '
ll ll ll
burn burn burn
the the the
White white White
House hous House
down down down
. . .
> > >
: : :
> > >
: : :
Queensryche queensrych Queensryche
- - -
Speak speak Speak
the the the
Word word Word
. . .
> > >
: : :
> > >
> > >
: : :
> > >
The the The
best best best
thing thing thing
is is be
to to to
match match match
front front front
and and and
back back back
, , ,
no no no
? ? ?
Given given Given
that that that
the the the
99 99 99
A a A
( ( (
" " "
Perfect perfect Perfect
" " "
? ? ?
) ) )
> > >
: : :
> > >
is is be
such such such
a a a
good good good
tire tire tire
, , ,
just just just
go go go
with with with
that that that
one one one
> > >
: : :
> > >
> > >
: : :
The the The
Me me Me
99 99 99
a a a
perfect perfect perfect
is is be
a a a
rear rear rear
. . .
The the The
match match match
for for for
the the the
front front front
is is be
the the the
Me me Me
33 33 33
laser laser laser
. . .
> > >
: : :
> > >
: : :
DOD dod DOD
# # #
306 306 306
K k K
. . .
O o O
. . .
> > >
: : :
AMA ama AMA
# # #
615088 615088 615088
Orr orr Orr
@ @ @
epcot epcot epcot
. . .
spdc spdc spdc
. . .
ti ti ti
. . .
com com com
> > >
> > >
Yeah yeah Yeah
, , ,
what what what
* * *
he he he
* * *
said said say
. . .
. . .
. . .
. . .
< < <
: : :
) ) )
> > >
> > >
Nathaniel nathaniel Nathaniel
> > >
ZX zx ZX
- - -
10 10 10
> > >
DoD dod DoD
0812 0812 0812
> > >
AM am AM
> > >
Yes yes Yes
, , ,
you you you
definitely definit definitely
need need need
a a a
front front front
tire tire tire
on on on
a a a
motorcycle motorcycl motorcycle
. . .
. . .
. . .
. . .
< < <
grin grin grin
> > >
- - -
- - -
