From from From
: : :
jrwaters jrwater jrwaters
@ @ @
eos eo eos
. . .
ncsu ncsu ncsu
. . .
edu edu edu
( ( (
JACK jack JACK
ROGERS roger ROGERS
WATERS water WATERS
) ) )
Subject subject Subject
: : :
Re re Re
: : :
GOT got GOT
MY my MY
BIKE bike BIKE
! ! !
( ( (
was was be
Wanted want Wanted
: : :
Advice advic Advice
on on on
CB cb CB
900 900 900
C c C
Purchase purchas Purchase
) ) )
Keywords keyword Keywords
: : :
CB cb CB
900 900 900
C c C
, , ,
purchase purchas purchase
, , ,
advice advic advice
Organization organ Organization
: : :
North north North
Carolina carolina Carolina
State state State
University univers University
, , ,
Project project Project
Eos eo Eos
Lines line Lines
: : :
33 33 33
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
16 16 16
. . .
142831 142831 142831
. . .
13635 13635 13635
@ @ @
ll ll ll
. . .
mit mit mit
. . .
edu edu edu
> > >
jburnside jburnsid jburnside
@ @ @
ll ll ll
. . .
mit mit mit
. . .
edu edu edu
( ( (
jamie jami jamie
w w w
burnside burnsid burnside
) ) )
writes write write
: : :
> > >
- - -
- - -
> > >
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
16 16 16
. . .
005131 005131 005131
. . .
29830 29830 29830
@ @ @
ncsu ncsu ncsu
. . .
edu edu edu
> > >
, , ,
jrwaters jrwater jrwaters
@ @ @
eos eo eos
. . .
ncsu ncsu ncsu
. . .
edu edu edu
> > >
( ( (
JACK jack JACK
ROGERS roger ROGERS
WATERS water WATERS
) ) )
writes write write
: : :
> > >
| | |
> > >
> > >
> > >
| | |
> > >
> > >
> > >
Being be Being
a a a
reletively relet reletively
new new new
reader reader reader
, , ,
I i I
am am be
quite quit quite
impressed impress impressed
with with with
all all all
the the the
usefull useful usefull
> > >
| | |
> > >
> > >
> > >
info info info
available avail available
on on on
this this this
newsgroup newsgroup newsgroup
. . .
I i I
would would would
ask ask ask
how how how
to to to
get get get
my my my
own own own
DoD dod DoD
number number number
, , ,
> > >
| | |
> > >
> > >
> > >
but but but
I i I
' ' '
ll ll ll
probably probabl probably
be be be
too too too
busy busi busy
riding ride rid
; ; ;
- - -
) ) )
. . .
> > >
| | |
> > >
> > >
> > >
| | |
> > >
> > >
Does doe Does
this this this
count count count
? ? ?
> > >
| | |
> > >
> > >
| | |
> > >
Yes yes Yes
. . .
He he He
thought thought think
about about about
it it it
. . .
> > >
| | |
> > >
> > >
> > >
| | |
> > >
> > >
$ $ $
cat cat cat
dod dod dod
. . .
faq faq faq
| | |
mailx mailx mailx
- - -
s s s
" " "
HAHAHHA hahahha HAHAHHA
" " "
jburnside jburnsid jburnside
@ @ @
ll ll ll
. . .
mit mit mit
. . .
edu edu edu
( ( (
waiting wait wait
to to to
press press press
> > >
| | |
> > >
> > >
return return return
. . .
. . .
. . .
) ) )
> > >
> > >
Hey hey Hey
, , ,
c c c
' ' '
mon mon mon
guys guy guy
( ( (
and and and
gals gal gal
) ) )
, , ,
I i I
chose chose choose
my my my
words word word
very veri very
carefully care carefully
and and and
even even even
> > >
tried tri try
to to to
get get get
my my my
FAQ faq FAQ
' ' '
s s s
straight straight straight
. . .
Don don Don
' ' '
t t t
holler holler holler
BOHICA bohica BOHICA
at at at
me me me
! ! !
> > >
Around around Around
here here here
, , ,
even even even
mentioning mention mention
the the the
DoD dod DoD
without without without
a a a
number number number
in in in
your your your
. . .
sig sig sig
can can can
get get get
you you you
soundly sound soundly
FAQed faqe FAQed
. . .
Notice notic Notice
, , ,
however howev however
, , ,
that that that
I i I
myself myself myself
did did do
not not not
FAQ faq FAQ
the the the
careful care careful
monk monk monk
. . .
He he He
was was be
, , ,
after after after
all all all
, , ,
waiting wait wait
to to to
press press press
return return return
. . .
Jack jack Jack
