From from From
: : :
mrc mrc mrc
@ @ @
Ikkoku ikkoku Ikkoku
- - -
Kan kan Kan
. . .
Panda panda Panda
. . .
COM com COM
( ( (
Mark mark Mark
Crispin crispin Crispin
) ) )
Subject subject Subject
: : :
dogs dog dog
Article articl Article
- - -
I i I
. . .
D d D
. . .
: : :
Ikkoku ikkoku Ikkoku
- - -
K k K
. . .
MS ms MS
- - -
C c C
. . .
735160298 735160298 735160298
. . .
1147902781 1147902781 1147902781
. . .
mrc mrc mrc
Organization organ Organization
: : :
University univers University
of of of
Washington washington Washington
Lines line Lines
: : :
52 52 52
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
ikkoku ikkoku ikkoku
- - -
kan kan kan
. . .
panda panda panda
. . .
com com com
MIME mime MIME
- - -
Version version Version
: : :
1 1 1
. . .
0 0 0
Content content Content
- - -
Type type Type
: : :
TEXT text TEXT
/ / /
PLAIN plain PLAIN
; ; ;
charset charset charset
= = =
US us US
- - -
ASCII ascii ASCII
I i I
' ' '
m m m
a a a
biker biker biker
and and and
a a a
dog dog dog
- - -
lover lover lover
. . .
First first First
and and and
foremost foremost foremost
, , ,
I i I
want want want
to to to
mention mention mention
some some some
common common common
sense sens sense
. . .
If if If
it it it
' ' '
s s s
a a a
choice choic choice
between between between
injuring injur injure
/ / /
killing kill kill
a a a
dog dog dog
or or or
getting get get
yourself yourself yourself
injured injur injured
/ / /
killed kill kill
, , ,
there there there
is is be
only onli only
one one one
rational ration rational
decision decis decision
. . .
Only onli Only
the the the
most most most
insane insan insane
animal anim animal
rights right right
kook kook kook
would would would
put put put
the the the
dog dog dog
first first first
. . .
Second second Second
, , ,
it it it
' ' '
s s s
useful use useful
to to to
learn learn learn
how how how
to to to
read read read
a a a
dog dog dog
' ' '
s s s
body bodi body
language languag language
. . .
How how How
you you you
react react react
to to to
a a a
dog dog dog
who who who
is is be
chasing chase chase
you you you
because becaus because
he he he
thinks think think
it it it
' ' '
s s s
a a a
game game game
( ( (
and and and
that that that
you you you
' ' '
re re re
playing play play
with with with
him him him
) ) )
is is be
completely complet completely
different differ different
from from from
how how how
you you you
react react react
to to to
