From from From
: : :
randy randi randy
@ @ @
megatek megatek megatek
. . .
com com com
( ( (
Randy randi Randy
Davis davi Davis
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Observation observ Observation
re re re
: : :
helmets helmet helmet
Reply repli Reply
- - -
To to To
: : :
randy randi randy
@ @ @
megatek megatek megatek
. . .
com com com
Organization organ Organization
: : :
Megatek megatek Megatek
Corporation corpor Corporation
, , ,
San san San
Diego diego Diego
, , ,
California california California
Lines line Lines
: : :
38 38 38
In in In
article articl article
< < <
1 1 1
qk qk qk
5 5 5
oi oi oi
$ $ $
d d d
0 0 0
i i i
@ @ @
sixgun sixgun sixgun
. . .
East east East
. . .
Sun sun Sun
. . .
COM com COM
> > >
egreen egreen egreen
@ @ @
east east east
. . .
sun sun sun
. . .
com com com
writes write write
: : :
| | |
In in In
article articl article
211353 211353 211353
@ @ @
mavenry mavenri mavenry
. . .
altcit altcit altcit
. . .
eskimo eskimo eskimo
. . .
com com com
, , ,
maven maven maven
@ @ @
mavenry mavenri mavenry
. . .
altcit altcit altcit
. . .
eskimo eskimo eskimo
. . .
com com com
( ( (
Norman norman Norman
Hamer hamer Hamer
) ) )
writes write write
: : :
| | |
> > >
| | |
> > >
The the The
question question question
for for for
the the the
day day day
is is be
re re re
: : :
passenger passeng passenger
helmets helmet helmet
, , ,
if if if
you you you
don don don
' ' '
t t t
know know know
for for for
| | |
> > >
certain certain certain
who who who
' ' '
s s s
gonna gonna gonna
ride ride ride
with with with
you you you
( ( (
like like like
say say say
you you you
meet meet meet
them them them
at at at
a a a
. . .
. . .
. . .
. . .
church church church
| | |
> > >
meeting meet meeting
, , ,
yeah yeah yeah
, , ,
that that that
' ' '
s s s
the the the
ticket ticket ticket
) ) )
. . .
. . .
. . .
What what What
are are be
some some some
guidelines guidelin guideline
? ? ?
Should should Should
I i I
just just just
| | |
> > >
pick pick pick
up up up
another anoth another
shoei shoei shoei
in in in
my my my
size size size
to to to
have have have
a a a
backup backup backup
helmet helmet helmet
( ( (
XL xl XL
) ) )
, , ,
or or or
should should should
I i I
| | |
> > >
maybe mayb maybe
get get get
an an an
inexpensive inexpens inexpensive
one one one
of of of
a a a
smaller smaller small
size size size
to to to
accomodate accomod accomodate
my my my
likely like likely
| | |
> > >
passenger passeng passenger
? ? ?
| | |
| | |
If if If
your your your
primary primari primary
concern concern concern
is is be
protecting protect protect
the the the
passenger passeng passenger
in in in
the the the
event event event
of of of
a a a
| | |
crash crash crash
, , ,
have have have
him him him
or or or
her her her
fitted fit fit
for for for
a a a
helmet helmet helmet
that that that
is is be
their their their
size size size
. . .
If if If
your your your
| | |
primary primari primary
concern concern concern
is is be
complying compli comply
with with with
stupid stupid stupid
helmet helmet helmet
laws law law
, , ,
carry carri carry
a a a
real real real
big big big
| | |
spare spare spare
( ( (
you you you
can can can
put put put
a a a
big big big
or or or
small small small
head head head
in in in
a a a
big big big
helmet helmet helmet
, , ,
but but but
not not not
in in in
a a a
| | |
small small small
one one one
) ) )
. . .
Well well Well
, , ,
you you you
can can can
accomplish accomplish accomplish
both both both
goals goal goal
, , ,
actually actual actually
, , ,
if if if
you you you
have have have
a a a
definite definit definite
physical physic physical
type type type
in in in
mind mind mind
when when when
you you you
go go go
to to to
these these these
( ( (
cough cough cough
) ) )
church church church
meetings meet meeting
. . .
. . .
If if If
your your your
tastes tast taste
tend tend tend
to to to
smaller smaller small
, , ,
more more more
petite petit petite
( ( (
cough cough cough
) ) )
churchgoers churchgoer churchgoer
, , ,
it it it
is is be
more more more
likely like likely
that that that
they they they
will will will
have have have
a a a
smaller smaller small
head head head
, , ,
and and and
you you you
can can can
safely safe safely
get get get
a a a
medium medium medium
or or or
small small small
helmet helmet helmet
. . .
This this This
works work work
for for for
me me me
, , ,
and and and
I i I
traded trade trade
my my my
spare spare spare
large larg large
helmet helmet helmet
with with with
my my my
best best best
friend friend friend
, , ,
who who who
, , ,
at at at
6 6 6
' ' '
9 9 9
" " "
, , ,
tends tend tend
to to to
look look look
more more more
for for for
women women woman
that that that
are are be
over over over
6 6 6
' ' '
0 0 0
" " "
, , ,
and and and
can can can
' ' '
t t t
usually usual usually
fit fit fit
into into into
the the the
medium medium medium
size size size
helmet helmet helmet
he he he
previously previous previously
had had have
. . .
. . .
. . .
Of of Of
course cours course
, , ,
if if if
you you you
aren aren aren
' ' '
t t t
picky picki picky
what what what
size size size
( ( (
* * *
cough cough cough
* * *
) ) )
churchgoers churchgoer churchgoer
you you you
give give give
helpful help helpful
motorcycle motorcycl motorcycle
rides ride ride
to to to
, , ,
then then then
Ed ed Ed
' ' '
s s s
advice advic advice
will will will
hopefully hope hopefully
cover cover cover
any ani any
eventuality eventu eventuality
as as as
far far far
as as a
legality legal legality
is is be
concerned concern concern
, , ,
and and and
a a a
spare spare spare
handtowel handtowel handtowel
in in in
the the the
tankbag tankbag tankbag
makes make make
acceptable accept acceptable
padding pad pad
so so so
the the the
passenger passeng passenger
can can can
see see see
out out out
of of of
the the the
viewport viewport viewport
( ( (
rather rather rather
than than than
the the the
padding pad padding
above abov above
the the the
viewport viewport viewport
) ) )
in in in
the the the
cases case case
of of of
extreme extrem extreme
mismatch mismatch mismatch
. . .
Randy randi Randy
Davis davi Davis
Email email Email
: : :
randy randi randy
@ @ @
megatek megatek megatek
. . .
com com com
ZX zx ZX
- - -
11 11 11
# # #
00072 00072 00072
Pilot pilot Pilot
{ { {
uunet uunet uunet
! ! !
ucsd ucsd ucsd
} } }
! ! !
megatek megatek megatek
! ! !
randy randi randy
DoD dod DoD
# # #
0013 0013 0013
" " "
But but But
, , ,
this this this
one one one
goes goe go
to to to
* * *
eleven eleven eleven
* * *
. . .
. . .
. . .
" " "
- - -
Nigel nigel Nigel
Tufnel tufnel Tufnel
, , ,
_ _ _
Spinal spinal Spinal
Tap tap Tap
_ _ _
