From from From
: : :
jrwaters jrwater jrwaters
@ @ @
eos eo eos
. . .
ncsu ncsu ncsu
. . .
edu edu edu
( ( (
JACK jack JACK
ROGERS roger ROGERS
WATERS water WATERS
) ) )
Subject subject Subject
: : :
Re re Re
: : :
The the The
quest quest quest
for for for
horndom horndom horndom
Organization organ Organization
: : :
North north North
Carolina carolina Carolina
State state State
University univers University
, , ,
Project project Project
Eos eo Eos
Lines line Lines
: : :
30 30 30
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
5 5 5
. . .
171807 171807 171807
. . .
22861 22861 22861
@ @ @
research research research
. . .
nj nj nj
. . .
nec nec nec
. . .
com com com
> > >
behanna behanna behanna
@ @ @
phoenix phoenix phoenix
. . .
syl syl syl
. . .
nj nj nj
. . .
nec nec nec
. . .
com com com
( ( (
Chris chris Chris
BeHanna behanna BeHanna
) ) )
writes write write
: : :
> > >
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
4 4 4
. . .
010533 010533 010533
. . .
26294 26294 26294
@ @ @
ncsu ncsu ncsu
. . .
edu edu edu
> > >
jrwaters jrwater jrwaters
@ @ @
eos eo eos
. . .
ncsu ncsu ncsu
. . .
edu edu edu
( ( (
JACK jack JACK
ROGERS roger ROGERS
WATERS water WATERS
) ) )
writes write write
: : :
> > >
> > >
No no No
laughing laugh laughing
, , ,
please pleas please
. . .
I i I
have have have
a a a
few few few
questions question question
. . .
First first First
of of of
all all all
, , ,
do do do
I i I
> > >
> > >
need need need
a a a
relay relay relay
? ? ?
Are are Are
there there there
different differ different
kinds kind kind
, , ,
and and and
if if if
so so so
, , ,
what what what
kind kind kind
should should should
> > >
> > >
I i I
get get get
? ? ?
Both both Both
horns horn horn
are are be
12 12 12
Volt volt Volt
. . .
> > >
> > >
I i I
did did do
some some some
back back back
- - -
of of of
- - -
the the the
- - -
eyelids eyelid eyelid
calculations calcul calculation
last last last
night night night
, , ,
and and and
I i I
figure figur figure
> > >
these these these
puppies puppi puppy
suck suck suck
up up up
about about about
10 10 10
amps amp amp
to to to
work work work
at at at
maximum maximum maximum
efficiency effici efficiency
( ( (
i i i
. . .
e e e
. . .
, , ,
the the the
> > >
cager cager cager
might might might
need need need
a a a
shovel shovel shovel
to to to
clean clean clean
out out out
his his his
seat seat seat
) ) )
. . .
Assumptions assumpt Assumptions
: : :
125 125 125
dBA dba dBA
at at at
one one one
> > >
meter meter meter
. . .
Neglecting neglect Neglecting
solid solid solid
angle angl angle
considerations consider consideration
and and and
end end end
effects effect effect
and and and
other other other
> > >
acoustic acoust acoustic
niceties niceti nicety
from from from
the the the
shape shape shape
of of of
the the the
horn horn horn
itself itself itself
, , ,
this this this
is is be
a a a
power power power
output output output
> > >
of of of
125 125 125
Watts watt Watts
. . .
125 125 125
Watts watt Watts
/ / /
12 12 12
Volts volt Volts
is is be
approx approx approx
. . .
10 10 10
Amps amp Amps
. . .
> > >
> > >
Yes yes Yes
, , ,
get get get
a a a
relay relay relay
. . .
> > >
> > >
Yes yes Yes
, , ,
tell tell tell
me me me
how how how
you you you
did did do
it it it
( ( (
I i I
want want want
to to to
do do do
it it it
on on on
the the the
ZX zx ZX
) ) )
. . .
> > >
> > >
Later later Later
, , ,
I i I
' ' '
ll ll ll
post post post
a a a
summary summari summary
after after after
I i I
get get get
enough enough enough
information inform information
. . .
I i I
' ' '
ll ll ll
include includ include
tips tip tip
like like like
" " "
how how how
to to to
know know know
when when when
the the the
monkey monkey monkey
is is be
pulling pull pull
your your your
leg leg leg
" " "
. . .
Shouldn shouldn Shouldn
' ' '
t t t
monkey monkey monkey
' ' '
s s s
have have have
to to to
be be be
bonded bond bond
and and and
insured insur insure
before befor before
they they they
work work work
on on on
bikes bike bike
? ? ?
Jack jack Jack
Waters water Waters
