From from From
: : :
infante infant infante
@ @ @
acpub acpub acpub
. . .
duke duke duke
. . .
edu edu edu
( ( (
Andrew andrew Andrew
Infante infant Infante
) ) )
Subject subject Subject
: : :
Ok ok Ok
, , ,
So so So
I i I
was was be
a a a
little littl little
hasty hasti hasty
. . .
. . .
. . .
Organization organ Organization
: : :
Duke duke Duke
University univers University
; ; ;
Durham durham Durham
, , ,
N n N
. . .
C c C
. . .
Lines line Lines
: : :
16 16 16
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
north north north
1 1 1
. . .
acpub acpub acpub
. . .
duke duke duke
. . .
edu edu edu
Apparently appar Apparently
that that that
last last last
post post post
was was be
a a a
little littl little
hasy hasi hasy
, , ,
since sinc since
I i I
called call call
around around around
to to to
more more more
places place place
and and and
got got get
quotes quot quote
for for for
less less less
than than than
600 600 600
and and and
425 425 425
. . .
Liability liabil Liability
only onli only
, , ,
of of of
course cours course
. . .
Plus plus Plus
, , ,
one one one
palced palc palced
will will will
give give give
me me me
C c C
7 7 7
C c C
for for for
my my my
car car car
+ + +
liab liab liab
on on on
the the the
bike bike bike
for for for
only onli only
1350 1350 1350
total total total
, , ,
which which which
ain ain ain
' ' '
t t t
bad bad bad
at at at
all all all
. . .
So so So
I i I
won won win
' ' '
t t t
go go go
with with with
the the the
first first first
place place place
I i I
called call call
, , ,
that that that
' ' '
s s s
fer fer fer
sure sure sure
. . .
- - -
- - -
Andy andi Andy
Infante infant Infante
| | |
You you You
can can can
listen listen listen
to to to
what what what
everybody everybodi everybody
says say say
, , ,
but but but
the the the
fact fact fact
remains remain remain
| | |
' ' '
71 71 71
BMW bmw BMW
R r R
60 60 60
/ / /
5 5 5
| | |
that that that
you you you
' ' '
ve ve ve
got got get
to to to
get get get
out out out
there there there
and and and
do do do
the the the
thing thing thing
yourself yourself yourself
. . .
| | |
DoD dod DoD
# # #
2426 2426 2426
| | |
- - -
- - -
Joan joan Joan
Sutherland sutherland Sutherland
| | |
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
| | |
My my My
opinions opinion opinion
, , ,
dammit dammit dammit
, , ,
have have have
nothing noth nothing
to to to
do do do
with with with
anyone anyon anyone
else els else
! ! !
! ! !
! ! !
| | |
